spec_file	spec_mjd	Bessell_B_fitflux	Bessell_B_fitfluxerr	Bessell_B_inrange	Bessell_I_fitflux	Bessell_I_fitfluxerr	Bessell_I_inrange	Bessell_R_fitflux	Bessell_R_fitfluxerr	Bessell_R_inrange	Bessell_U_fitflux	Bessell_U_fitfluxerr	Bessell_U_inrange	Bessell_V_fitflux	Bessell_V_fitfluxerr	Bessell_V_inrange
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-02-13_02-24-00_FLWO-1.5m_FAST_CfA-Stripped.flm	52318.1	3.022043329939138e-14	4.25970096847519e-16	True	1.587209374882507e-14	1.6278324752904735e-16	True	3.175507002714115e-14	4.451603063562706e-16	True	1.0327297140799884e-14	1.5659885949493112e-15	True	4.382346553284537e-14	5.735564942214438e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-02-14_00-00-00_Keck1_LRIS_None.flm	52319.0	2.748492936325961e-14	3.97000464193197e-16	True	1.5804822519265043e-14	1.5456406468122094e-16	True	3.080739643869649e-14	4.293230713007967e-16	True	8.721342139789377e-15	7.169386834126209e-16	True	4.152644217916537e-14	5.26631129664145e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/2002ap_2002-02-17_00-00-00_Wise1m_FOSC_SUSPECT.dat	52322.0	2.1642005101615456e-14	3.023247526758939e-16	True	1.505385716423665e-14	1.1542341234755856e-16	True	2.696904394567638e-14	3.252164660688009e-16	True	6.4541003086788075e-15	4.946749344105373e-16	True	3.3867336835104334e-14	2.6957997778386887e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-02-20_02-09-36_FLWO-1.5m_FAST_CfA-Stripped.flm	52325.09	1.6503872728266012e-14	4.295224501081927e-16	True	1.3802697536902412e-14	1.076509689055781e-16	True	2.301221120806176e-14	2.5253494390583082e-16	True	4.87297733329659e-15	5.031228568393671e-16	True	2.781005714213387e-14	1.3168366955694296e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/2002ap_2002-02-24_00-00-00_Wise1m_FOSC_SUSPECT.dat	52329.0	1.2423837890951539e-14	2.0821672622848227e-16	True	1.1998166721362847e-14	9.160868460188181e-17	True	1.856506317288812e-14	2.0565116223347495e-16	True	3.102947043995758e-15	5.262864559161941e-16	True	2.1285440434469357e-14	3.0071207831454437e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-02-27_17-15-54_Wise1m_FOSC_None.ASC	52332.72	9.72166199523937e-15	1.7666638970765846e-16	True	1.0282742623409354e-14	8.57557235430312e-17	True	1.485668878418469e-14	2.0265095327027285e-16	True	1.7174202946022685e-15	1.404369656424339e-15	True	1.6283788523675695e-14	2.0430688531759849e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-03-07_00-00-00_Keck1_LRIS_None.flm	52340.0	6.4871957147728406e-15	2.7599909100586536e-16	True	7.398228611533508e-15	6.152403548037178e-17	True	9.280414029890208e-15	1.3746271117064555e-16	True	5.136094127446168e-16	9.18493241038496e-15	False	9.865501446998972e-15	1.926311758313058e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-03-11_00-00-00_Lick-3m_KAST_None.flm	52344.0	5.490963678916114e-15	1.962975524530668e-16	True	6.348597517971636e-15	4.03812083214184e-17	True	7.630821377598536e-15	1.055554808721896e-16	True	2.554436601671156e-16	1.14925126487128e-14	False	8.208984780197695e-15	1.3661750149264686e-16	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-06-08_00-00-00_Lick-3m_KAST_None.flm	52433.0	2.3255556519534974e-17	2.4231753331432514e-14	False	1.2783751138855584e-15	2.050218081462523e-17	True	1.952464279265716e-15	4.5737459858429043e-17	True	-7.962620111003015e-21	1.4093381860300871e-14	False	1.7410531376277266e-15	5.1440371783509784e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-06-17_00-00-00_Lick-3m_KAST_None.flm	52442.0	1.0891454744923173e-17	2.4231918036969247e-14	False	1.087608410295776e-15	1.9035753620990603e-17	True	1.7067748175940599e-15	4.3243948234993876e-17	True	-2.7932509714578073e-21	1.4093381867012136e-14	False	1.4948243449447327e-15	4.876947519845618e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-07-11_00-00-00_Lick-3m_KAST_None.flm	52466.0	1.388888535594216e-18	2.423196368631098e-14	False	7.068228068604027e-16	1.549899735474656e-17	True	1.192407149023771e-15	3.726789623611344e-17	True	-1.6110219660794336e-22	1.4093381867865543e-14	False	9.954020367287772e-16	4.29549211981202e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-08-09_00-00-00_Lick-3m_KAST_None.flm	52495.0	1.0969125412810507e-19	2.423196443959662e-14	False	4.1991024179519923e-16	1.1988695831449727e-17	True	7.730803870303173e-16	3.139243590384205e-17	True	-4.759006785240674e-24	1.4093381867867964e-14	False	6.08999538223561e-16	3.820158331976143e-17	True
/Users/mariavincenzi/PhD/pycoco_2/data//spec_smoothed//SN2002ap/SN2002ap_2002-10-08_00-00-00_Keck1_LRIS_None.flm	52555.0	5.173657914961287e-22	2.423196444434209e-14	False	1.2221471182133442e-16	5.5743797582960736e-15	False	3.006196541582215e-16	1.5118541231838764e-14	False	-2.826808562121525e-27	1.4093381867867966e-14	False	2.1724196147459876e-16	2.6235714794682502e-14	False
